Customer ID,Address,City,Feedback ID,Feedback Date,Feedback Type,Resolution Status,Resolution Date
4341,Address_4341,Indianapolis,4341,3/20/2023,Complaint,Pending,3/29/2023
4342,Address_4342,Indianapolis,4342,10/26/2023,Suggestion,Resolved,2/2/2023
4343,Address_4343,San Jose,4343,4/11/2023,Complaint,Pending,3/8/2023
4344,Address_4344,Memphis,4344,11/13/2023,Complaint,Pending,5/20/2023
4345,Address_4345,Dallas,4345,11/26/2023,Complaint,Resolved,1/20/2023
4346,Address_4346,Detroit,4346,12/15/2023,Complaint,Resolved,11/15/2023
4347,Address_4347,Louisville,4347,2/7/2023,Suggestion,Pending,7/27/2023
4348,Address_4348,San Jose,4348,4/9/2023,Complaint,Pending,12/20/2023
4349,Address_4349,Mesa,4349,9/13/2023,Complaint,Pending,11/15/2023
4350,Address_4350,Dallas,4350,4/16/2023,Complaint,Resolved,9/18/2023
4351,Address_4351,Columbus,4351,2/16/2023,Praise,Pending,9/21/2023
4352,Address_4352,Fort Worth,4352,6/16/2023,Praise,Resolved,5/26/2023
4353,Address_4353,Albuquerque,4353,5/7/2023,Praise,Pending,5/30/2023
4354,Address_4354,Kansas City,4354,9/22/2023,Complaint,Pending,1/27/2023
4355,Address_4355,Chicago,4355,6/3/2023,Praise,Pending,5/23/2023
4356,Address_4356,Indianapolis,4356,6/19/2023,Suggestion,Pending,2/10/2023
4357,Address_4357,Oklahoma City,4357,9/11/2023,Praise,Resolved,11/12/2023
4358,Address_4358,Albuquerque,4358,9/27/2023,Complaint,Pending,7/30/2023
4359,Address_4359,El Paso,4359,3/6/2023,Suggestion,Pending,5/13/2023
4360,Address_4360,San Francisco,4360,3/15/2023,Complaint,Resolved,3/3/2023
4361,Address_4361,Indianapolis,4361,12/24/2023,Complaint,Resolved,3/19/2023
4362,Address_4362,Kansas City,4362,9/26/2023,Praise,Resolved,6/7/2023
4363,Address_4363,San Diego,4363,7/2/2023,Complaint,Resolved,12/24/2023
4364,Address_4364,Denver,4364,10/10/2023,Suggestion,Resolved,9/17/2023
4365,Address_4365,Baltimore,4365,4/12/2023,Suggestion,Pending,12/6/2023
4366,Address_4366,Fresno,4366,10/13/2023,Complaint,Resolved,2/1/2023
4367,Address_4367,Columbus,4367,5/16/2023,Suggestion,Resolved,12/30/2023
4368,Address_4368,Washington,4368,8/9/2023,Suggestion,Pending,3/2/2023
4369,Address_4369,San Francisco,4369,8/8/2023,Suggestion,Resolved,12/5/2023
4370,Address_4370,Charlotte,4370,9/19/2023,Praise,Resolved,12/28/2023
4371,Address_4371,Albuquerque,4371,4/25/2023,Complaint,Resolved,7/19/2023
4372,Address_4372,San Jose,4372,2/17/2023,Praise,Resolved,8/4/2023
4373,Address_4373,Nashville,4373,6/14/2023,Praise,Resolved,12/1/2023
4374,Address_4374,Omaha,4374,4/13/2023,Praise,Pending,3/29/2023
4375,Address_4375,Tucson,4375,9/13/2023,Complaint,Resolved,6/9/2023
4376,Address_4376,Portland,4376,8/24/2023,Complaint,Resolved,12/24/2023
4377,Address_4377,Sacramento,4377,12/25/2023,Complaint,Pending,4/7/2023
4378,Address_4378,Indianapolis,4378,7/27/2023,Praise,Pending,7/2/2023
4379,Address_4379,Louisville,4379,6/18/2023,Suggestion,Resolved,4/22/2023
4380,Address_4380,Fresno,4380,10/3/2023,Suggestion,Pending,5/2/2023
4381,Address_4381,New York,4381,8/28/2023,Complaint,Resolved,2/26/2023
4382,Address_4382,Milwaukee,4382,2/17/2023,Complaint,Resolved,8/2/2023
4383,Address_4383,Mesa,4383,5/2/2023,Complaint,Resolved,6/30/2023
4384,Address_4384,Tucson,4384,10/5/2023,Praise,Pending,3/13/2023
4385,Address_4385,Tucson,4385,3/7/2023,Suggestion,Pending,2/16/2023
4386,Address_4386,Colorado Springs,4386,9/17/2023,Complaint,Resolved,2/13/2023
4387,Address_4387,Seattle,4387,7/18/2023,Complaint,Pending,3/21/2023
4388,Address_4388,El Paso,4388,8/2/2023,Praise,Resolved,7/12/2023
4389,Address_4389,El Paso,4389,2/15/2023,Praise,Pending,11/12/2023
4390,Address_4390,Charlotte,4390,10/19/2023,Suggestion,Resolved,12/24/2023
4391,Address_4391,Detroit,4391,11/17/2023,Suggestion,Pending,11/21/2023
4392,Address_4392,Baltimore,4392,6/6/2023,Complaint,Pending,4/29/2023
4393,Address_4393,Boston,4393,8/16/2023,Suggestion,Pending,9/14/2023
4394,Address_4394,Indianapolis,4394,8/7/2023,Complaint,Pending,8/7/2023
4395,Address_4395,Colorado Springs,4395,10/2/2023,Complaint,Pending,12/20/2023
4396,Address_4396,Columbus,4396,10/12/2023,Complaint,Pending,11/17/2023
4397,Address_4397,San Francisco,4397,5/21/2023,Suggestion,Pending,8/2/2023
4398,Address_4398,Fort Worth,4398,11/19/2023,Complaint,Resolved,10/17/2023
4399,Address_4399,Memphis,4399,4/10/2023,Praise,Resolved,9/30/2023
4400,Address_4400,Albuquerque,4400,7/9/2023,Complaint,Resolved,1/25/2023
4401,Address_4401,Las Vegas,4401,1/25/2023,Complaint,Pending,4/30/2023
4402,Address_4402,San Jose,4402,10/26/2023,Complaint,Resolved,5/9/2023
4403,Address_4403,Oklahoma City,4403,3/21/2023,Praise,Pending,5/31/2023
4404,Address_4404,Charlotte,4404,5/19/2023,Complaint,Pending,2/26/2023
4405,Address_4405,Houston,4405,4/1/2023,Praise,Pending,11/19/2023
4406,Address_4406,Fresno,4406,10/24/2023,Complaint,Resolved,1/25/2023
4407,Address_4407,Louisville,4407,4/14/2023,Complaint,Resolved,12/3/2023
4408,Address_4408,Los Angeles,4408,4/7/2023,Praise,Pending,9/6/2023
4409,Address_4409,Baltimore,4409,2/26/2023,Complaint,Resolved,3/7/2023
4410,Address_4410,Detroit,4410,4/15/2023,Praise,Resolved,8/17/2023
4411,Address_4411,Detroit,4411,8/2/2023,Complaint,Pending,8/25/2023
4412,Address_4412,Oklahoma City,4412,6/20/2023,Praise,Resolved,8/23/2023
4413,Address_4413,Louisville,4413,12/26/2023,Praise,Resolved,3/11/2023
4414,Address_4414,Oklahoma City,4414,1/31/2023,Complaint,Resolved,9/7/2023
4415,Address_4415,Austin,4415,6/15/2023,Complaint,Resolved,2/22/2023
4416,Address_4416,Jacksonville,4416,3/31/2023,Praise,Pending,9/28/2023
4417,Address_4417,El Paso,4417,7/10/2023,Praise,Pending,8/7/2023
4418,Address_4418,Atlanta,4418,12/25/2023,Suggestion,Pending,4/29/2023
4419,Address_4419,Denver,4419,3/30/2023,Complaint,Resolved,5/16/2023
4420,Address_4420,Seattle,4420,5/28/2023,Praise,Resolved,10/30/2023
4421,Address_4421,Portland,4421,5/18/2023,Complaint,Resolved,11/18/2023
4422,Address_4422,Philadelphia,4422,1/28/2023,Suggestion,Pending,2/24/2023
4423,Address_4423,Jacksonville,4423,4/19/2023,Suggestion,Pending,8/14/2023
4424,Address_4424,Los Angeles,4424,10/1/2023,Praise,Pending,3/24/2023
4425,Address_4425,Las Vegas,4425,10/7/2023,Suggestion,Pending,7/12/2023
4426,Address_4426,Kansas City,4426,2/14/2023,Suggestion,Resolved,5/22/2023
4427,Address_4427,Louisville,4427,12/3/2023,Complaint,Resolved,10/18/2023
4428,Address_4428,Louisville,4428,2/20/2023,Complaint,Pending,6/25/2023
4429,Address_4429,Colorado Springs,4429,3/17/2023,Praise,Resolved,11/9/2023
4430,Address_4430,Los Angeles,4430,5/3/2023,Praise,Pending,10/22/2023
4431,Address_4431,Phoenix,4431,3/10/2023,Complaint,Resolved,10/31/2023
4432,Address_4432,Austin,4432,8/3/2023,Complaint,Pending,2/6/2023
4433,Address_4433,Jacksonville,4433,7/21/2023,Suggestion,Pending,12/26/2023
4434,Address_4434,Los Angeles,4434,9/28/2023,Complaint,Pending,4/22/2023
4435,Address_4435,Charlotte,4435,3/14/2023,Complaint,Pending,11/30/2023
4436,Address_4436,Colorado Springs,4436,2/24/2023,Suggestion,Resolved,5/28/2023
4437,Address_4437,Atlanta,4437,12/24/2023,Praise,Pending,10/29/2023
4438,Address_4438,San Antonio,4438,7/20/2023,Suggestion,Pending,7/11/2023
4439,Address_4439,Oklahoma City,4439,10/12/2023,Suggestion,Resolved,11/11/2023
4440,Address_4440,Fresno,4440,12/1/2023,Praise,Resolved,3/1/2023
4441,Address_4441,Sacramento,4441,10/21/2023,Suggestion,Pending,10/31/2023
4442,Address_4442,Fresno,4442,2/13/2023,Complaint,Pending,4/28/2023
4443,Address_4443,Washington,4443,1/22/2023,Praise,Pending,2/3/2023
4444,Address_4444,Milwaukee,4444,8/31/2023,Suggestion,Pending,7/11/2023
4445,Address_4445,El Paso,4445,6/28/2023,Suggestion,Resolved,6/11/2023
4446,Address_4446,Denver,4446,8/15/2023,Praise,Pending,5/6/2023
4447,Address_4447,Houston,4447,8/19/2023,Complaint,Resolved,7/2/2023
4448,Address_4448,Las Vegas,4448,12/5/2023,Complaint,Resolved,3/28/2023
4449,Address_4449,Oklahoma City,4449,12/3/2023,Suggestion,Resolved,9/30/2023
4450,Address_4450,Colorado Springs,4450,1/22/2023,Complaint,Resolved,3/27/2023
4451,Address_4451,Louisville,4451,1/2/2023,Praise,Pending,3/14/2023
4452,Address_4452,Colorado Springs,4452,5/23/2023,Complaint,Pending,3/24/2023
4453,Address_4453,San Francisco,4453,8/14/2023,Complaint,Pending,11/1/2023
4454,Address_4454,Denver,4454,9/6/2023,Suggestion,Pending,9/13/2023
4455,Address_4455,Sacramento,4455,12/17/2023,Praise,Resolved,10/26/2023
4456,Address_4456,Albuquerque,4456,3/16/2023,Complaint,Pending,5/31/2023
4457,Address_4457,Colorado Springs,4457,7/21/2023,Complaint,Resolved,3/3/2023
4458,Address_4458,Sacramento,4458,3/9/2023,Suggestion,Resolved,4/22/2023
4459,Address_4459,Baltimore,4459,8/8/2023,Praise,Pending,7/9/2023
4460,Address_4460,San Francisco,4460,8/30/2023,Suggestion,Resolved,8/12/2023
4461,Address_4461,Memphis,4461,4/19/2023,Complaint,Resolved,11/14/2023
4462,Address_4462,Philadelphia,4462,4/12/2023,Suggestion,Pending,1/19/2023
4463,Address_4463,San Francisco,4463,4/18/2023,Complaint,Pending,11/22/2023
4464,Address_4464,San Francisco,4464,11/24/2023,Suggestion,Pending,6/21/2023
4465,Address_4465,Columbus,4465,4/6/2023,Praise,Pending,3/28/2023
4466,Address_4466,Las Vegas,4466,1/2/2023,Complaint,Resolved,9/1/2023
4467,Address_4467,Atlanta,4467,6/13/2023,Complaint,Resolved,8/12/2023
4468,Address_4468,Omaha,4468,1/10/2023,Complaint,Resolved,6/30/2023
4469,Address_4469,Colorado Springs,4469,10/8/2023,Suggestion,Pending,4/5/2023
4470,Address_4470,Albuquerque,4470,1/19/2023,Complaint,Resolved,12/24/2023
4471,Address_4471,Mesa,4471,5/27/2023,Suggestion,Pending,6/17/2023
4472,Address_4472,Atlanta,4472,1/22/2023,Praise,Resolved,10/15/2023
4473,Address_4473,Columbus,4473,8/28/2023,Suggestion,Pending,8/8/2023
4474,Address_4474,Portland,4474,3/25/2023,Complaint,Resolved,1/2/2023
4475,Address_4475,Denver,4475,4/9/2023,Complaint,Pending,4/6/2023
4476,Address_4476,Milwaukee,4476,7/30/2023,Praise,Resolved,7/18/2023
4477,Address_4477,Dallas,4477,1/1/2023,Suggestion,Resolved,10/12/2023
4478,Address_4478,Kansas City,4478,11/30/2023,Complaint,Resolved,2/24/2023
4479,Address_4479,San Francisco,4479,9/6/2023,Suggestion,Pending,5/13/2023
4480,Address_4480,Denver,4480,12/1/2023,Complaint,Resolved,12/15/2023
4481,Address_4481,Houston,4481,4/23/2023,Complaint,Pending,8/17/2023
4482,Address_4482,Austin,4482,3/16/2023,Suggestion,Resolved,1/2/2023
4483,Address_4483,Washington,4483,11/12/2023,Complaint,Resolved,9/3/2023
4484,Address_4484,Houston,4484,2/26/2023,Praise,Resolved,5/4/2023
4485,Address_4485,San Francisco,4485,1/23/2023,Suggestion,Resolved,2/11/2023
4486,Address_4486,San Diego,4486,2/4/2023,Praise,Pending,5/29/2023
4487,Address_4487,Fresno,4487,3/6/2023,Praise,Resolved,9/25/2023
4488,Address_4488,Austin,4488,4/25/2023,Suggestion,Pending,10/9/2023
4489,Address_4489,Milwaukee,4489,2/24/2023,Complaint,Pending,5/13/2023
4490,Address_4490,Austin,4490,6/11/2023,Praise,Resolved,7/15/2023
4491,Address_4491,Kansas City,4491,2/19/2023,Praise,Pending,2/10/2023
4492,Address_4492,Nashville,4492,10/20/2023,Complaint,Pending,9/25/2023
4493,Address_4493,Baltimore,4493,8/28/2023,Complaint,Pending,3/5/2023
4494,Address_4494,Jacksonville,4494,9/23/2023,Praise,Pending,2/20/2023
4495,Address_4495,Detroit,4495,10/27/2023,Suggestion,Pending,12/19/2023
4496,Address_4496,Portland,4496,2/9/2023,Suggestion,Pending,7/16/2023
4497,Address_4497,San Diego,4497,8/25/2023,Complaint,Pending,8/17/2023
4498,Address_4498,Colorado Springs,4498,3/17/2023,Suggestion,Pending,6/7/2023
4499,Address_4499,San Diego,4499,7/11/2023,Complaint,Resolved,1/27/2023
4500,Address_4500,San Diego,4500,7/8/2023,Complaint,Resolved,4/4/2023
4501,Address_4501,Fresno,4501,2/3/2023,Praise,Resolved,10/29/2023
4502,Address_4502,Indianapolis,4502,4/9/2023,Praise,Resolved,7/24/2023
4503,Address_4503,San Jose,4503,2/5/2023,Complaint,Pending,1/25/2023
4504,Address_4504,El Paso,4504,2/4/2023,Complaint,Resolved,9/2/2023
4505,Address_4505,Fort Worth,4505,7/16/2023,Suggestion,Pending,4/21/2023
4506,Address_4506,Portland,4506,3/18/2023,Praise,Resolved,3/7/2023
4507,Address_4507,Washington,4507,11/22/2023,Complaint,Pending,12/28/2023
4508,Address_4508,Albuquerque,4508,10/1/2023,Suggestion,Pending,11/27/2023
4509,Address_4509,Portland,4509,6/12/2023,Suggestion,Pending,5/9/2023
4510,Address_4510,Los Angeles,4510,7/28/2023,Praise,Resolved,5/30/2023
4511,Address_4511,Tucson,4511,12/5/2023,Suggestion,Resolved,11/17/2023
4512,Address_4512,Detroit,4512,4/23/2023,Praise,Resolved,10/27/2023
4513,Address_4513,Louisville,4513,7/9/2023,Suggestion,Pending,7/4/2023
4514,Address_4514,Denver,4514,8/16/2023,Praise,Resolved,1/10/2023
4515,Address_4515,Phoenix,4515,2/23/2023,Praise,Pending,2/1/2023
4516,Address_4516,Tucson,4516,2/7/2023,Complaint,Pending,3/18/2023
4517,Address_4517,Oklahoma City,4517,10/15/2023,Suggestion,Resolved,1/6/2023
4518,Address_4518,Baltimore,4518,8/31/2023,Suggestion,Resolved,12/20/2023
4519,Address_4519,San Diego,4519,2/18/2023,Praise,Pending,5/17/2023
4520,Address_4520,Kansas City,4520,6/3/2023,Complaint,Pending,3/25/2023
4521,Address_4521,San Francisco,4521,10/16/2023,Complaint,Resolved,1/9/2023
4522,Address_4522,New York,4522,12/31/2023,Praise,Pending,1/31/2023
4523,Address_4523,Chicago,4523,2/1/2023,Suggestion,Resolved,3/25/2023
4524,Address_4524,Detroit,4524,3/18/2023,Suggestion,Pending,2/7/2023
4525,Address_4525,Milwaukee,4525,7/30/2023,Suggestion,Resolved,5/3/2023
4526,Address_4526,San Diego,4526,5/10/2023,Praise,Resolved,2/8/2023
4527,Address_4527,San Diego,4527,2/3/2023,Complaint,Resolved,8/9/2023
4528,Address_4528,Sacramento,4528,8/16/2023,Complaint,Resolved,2/7/2023
4529,Address_4529,Colorado Springs,4529,3/26/2023,Suggestion,Pending,10/23/2023
4530,Address_4530,Louisville,4530,8/2/2023,Complaint,Resolved,7/28/2023
4531,Address_4531,Houston,4531,9/26/2023,Suggestion,Pending,8/19/2023
4532,Address_4532,Indianapolis,4532,4/23/2023,Suggestion,Resolved,12/25/2023
4533,Address_4533,San Jose,4533,8/23/2023,Complaint,Pending,4/9/2023
4534,Address_4534,Oklahoma City,4534,7/26/2023,Complaint,Resolved,6/21/2023
4535,Address_4535,Phoenix,4535,7/3/2023,Complaint,Pending,9/12/2023
4536,Address_4536,Atlanta,4536,5/12/2023,Praise,Pending,6/20/2023
4537,Address_4537,Oklahoma City,4537,1/26/2023,Suggestion,Pending,10/19/2023
4538,Address_4538,Las Vegas,4538,11/8/2023,Praise,Resolved,1/21/2023
4539,Address_4539,Mesa,4539,5/16/2023,Praise,Resolved,5/22/2023
4540,Address_4540,Fresno,4540,12/25/2023,Praise,Pending,10/11/2023
4541,Address_4541,Fresno,4541,3/29/2023,Praise,Resolved,10/1/2023
4542,Address_4542,Denver,4542,3/25/2023,Praise,Resolved,6/5/2023
4543,Address_4543,San Francisco,4543,1/20/2023,Complaint,Resolved,3/20/2023
4544,Address_4544,Phoenix,4544,12/29/2023,Suggestion,Pending,7/26/2023
4545,Address_4545,Boston,4545,6/27/2023,Suggestion,Resolved,10/3/2023
4546,Address_4546,Seattle,4546,8/7/2023,Suggestion,Resolved,10/20/2023
4547,Address_4547,San Diego,4547,9/30/2023,Praise,Pending,8/8/2023
4548,Address_4548,Portland,4548,12/19/2023,Complaint,Resolved,8/29/2023
4549,Address_4549,Charlotte,4549,11/15/2023,Suggestion,Resolved,3/12/2023
4550,Address_4550,San Jose,4550,12/17/2023,Praise,Pending,3/26/2023
4551,Address_4551,Indianapolis,4551,1/17/2023,Praise,Resolved,3/5/2023
4552,Address_4552,Washington,4552,8/15/2023,Complaint,Resolved,7/9/2023
4553,Address_4553,Oklahoma City,4553,7/27/2023,Complaint,Pending,12/25/2023
4554,Address_4554,San Jose,4554,10/16/2023,Suggestion,Resolved,8/3/2023
4555,Address_4555,Oklahoma City,4555,10/11/2023,Suggestion,Resolved,7/6/2023
4556,Address_4556,Los Angeles,4556,2/20/2023,Complaint,Resolved,4/12/2023
4557,Address_4557,Sacramento,4557,12/21/2023,Suggestion,Resolved,10/13/2023
4558,Address_4558,Denver,4558,9/29/2023,Suggestion,Pending,5/23/2023
4559,Address_4559,Atlanta,4559,7/28/2023,Suggestion,Resolved,1/2/2023
4560,Address_4560,Philadelphia,4560,3/22/2023,Suggestion,Resolved,5/11/2023
4561,Address_4561,Columbus,4561,8/16/2023,Complaint,Resolved,9/23/2023
4562,Address_4562,Houston,4562,12/27/2023,Suggestion,Resolved,5/28/2023
4563,Address_4563,Washington,4563,2/4/2023,Suggestion,Pending,11/26/2023
4564,Address_4564,Colorado Springs,4564,3/8/2023,Praise,Pending,1/16/2023
4565,Address_4565,Mesa,4565,12/18/2023,Complaint,Resolved,1/4/2023
4566,Address_4566,Fresno,4566,6/21/2023,Complaint,Pending,10/7/2023
4567,Address_4567,Portland,4567,8/27/2023,Praise,Pending,2/25/2023
4568,Address_4568,San Antonio,4568,7/25/2023,Praise,Resolved,8/4/2023
4569,Address_4569,Chicago,4569,7/20/2023,Complaint,Pending,2/18/2023
4570,Address_4570,Tucson,4570,11/8/2023,Suggestion,Resolved,1/6/2023
4571,Address_4571,Los Angeles,4571,10/27/2023,Suggestion,Resolved,1/9/2023
4572,Address_4572,Indianapolis,4572,9/10/2023,Praise,Resolved,9/15/2023
4573,Address_4573,Boston,4573,11/2/2023,Praise,Resolved,8/22/2023
4574,Address_4574,Charlotte,4574,1/5/2023,Complaint,Resolved,7/30/2023
4575,Address_4575,Las Vegas,4575,5/4/2023,Complaint,Pending,9/29/2023
4576,Address_4576,Charlotte,4576,9/30/2023,Suggestion,Resolved,9/6/2023
4577,Address_4577,Milwaukee,4577,5/23/2023,Praise,Resolved,10/31/2023
4578,Address_4578,Columbus,4578,1/13/2023,Complaint,Resolved,10/27/2023
4579,Address_4579,Columbus,4579,8/4/2023,Praise,Resolved,4/11/2023
4580,Address_4580,Philadelphia,4580,1/15/2023,Complaint,Resolved,4/6/2023
4581,Address_4581,Columbus,4581,10/26/2023,Suggestion,Pending,9/11/2023
4582,Address_4582,San Francisco,4582,10/1/2023,Complaint,Pending,7/22/2023
4583,Address_4583,Seattle,4583,5/25/2023,Praise,Resolved,12/29/2023
4584,Address_4584,Oklahoma City,4584,7/9/2023,Praise,Pending,3/16/2023
4585,Address_4585,San Francisco,4585,4/24/2023,Suggestion,Pending,8/22/2023
4586,Address_4586,Indianapolis,4586,11/28/2023,Suggestion,Resolved,9/5/2023
4587,Address_4587,Omaha,4587,2/6/2023,Suggestion,Pending,7/15/2023
4588,Address_4588,Colorado Springs,4588,5/8/2023,Praise,Pending,6/30/2023
4589,Address_4589,Albuquerque,4589,9/27/2023,Suggestion,Pending,7/24/2023
4590,Address_4590,Dallas,4590,11/11/2023,Complaint,Pending,5/19/2023
4591,Address_4591,Portland,4591,2/5/2023,Praise,Resolved,6/11/2023
4592,Address_4592,Tucson,4592,12/28/2023,Suggestion,Resolved,1/1/2023
4593,Address_4593,Jacksonville,4593,11/30/2023,Suggestion,Pending,6/12/2023
4594,Address_4594,San Francisco,4594,1/8/2023,Complaint,Resolved,1/6/2023
4595,Address_4595,Mesa,4595,3/13/2023,Praise,Resolved,10/1/2023
4596,Address_4596,San Francisco,4596,4/2/2023,Suggestion,Resolved,3/14/2023
4597,Address_4597,Seattle,4597,11/22/2023,Suggestion,Resolved,10/6/2023
4598,Address_4598,El Paso,4598,10/20/2023,Praise,Resolved,1/25/2023
4599,Address_4599,Fresno,4599,11/11/2023,Complaint,Resolved,12/24/2023
4600,Address_4600,San Diego,4600,11/15/2023,Complaint,Pending,9/12/2023
4601,Address_4601,San Jose,4601,10/2/2023,Complaint,Resolved,8/31/2023
4602,Address_4602,El Paso,4602,11/17/2023,Suggestion,Pending,8/2/2023
4603,Address_4603,Oklahoma City,4603,12/7/2023,Suggestion,Resolved,1/17/2023
4604,Address_4604,Washington,4604,2/27/2023,Suggestion,Pending,9/3/2023
4605,Address_4605,El Paso,4605,4/22/2023,Complaint,Resolved,9/22/2023
4606,Address_4606,Sacramento,4606,12/13/2023,Praise,Resolved,6/27/2023
4607,Address_4607,Chicago,4607,2/2/2023,Complaint,Resolved,10/21/2023
4608,Address_4608,Fresno,4608,9/26/2023,Suggestion,Resolved,4/28/2023
4609,Address_4609,Tucson,4609,8/31/2023,Complaint,Resolved,8/31/2023
4610,Address_4610,San Francisco,4610,4/9/2023,Praise,Pending,1/10/2023
4611,Address_4611,Denver,4611,7/2/2023,Complaint,Resolved,7/26/2023
4612,Address_4612,Baltimore,4612,8/2/2023,Praise,Resolved,4/23/2023
4613,Address_4613,El Paso,4613,4/30/2023,Praise,Pending,4/11/2023
4614,Address_4614,Charlotte,4614,11/25/2023,Praise,Pending,3/23/2023
4615,Address_4615,Columbus,4615,4/24/2023,Praise,Pending,11/21/2023
4616,Address_4616,Los Angeles,4616,12/10/2023,Praise,Pending,2/5/2023
4617,Address_4617,Colorado Springs,4617,11/9/2023,Praise,Resolved,1/5/2023
4618,Address_4618,Seattle,4618,11/19/2023,Praise,Pending,6/14/2023
4619,Address_4619,Philadelphia,4619,4/3/2023,Complaint,Pending,12/31/2023
4620,Address_4620,Albuquerque,4620,10/3/2023,Complaint,Resolved,5/16/2023
4621,Address_4621,Nashville,4621,10/16/2023,Praise,Resolved,10/3/2023
4622,Address_4622,Omaha,4622,2/25/2023,Praise,Pending,6/11/2023
4623,Address_4623,Louisville,4623,3/5/2023,Suggestion,Resolved,8/6/2023
4624,Address_4624,Portland,4624,2/17/2023,Complaint,Pending,12/26/2023
4625,Address_4625,Los Angeles,4625,1/28/2023,Praise,Pending,2/11/2023
4626,Address_4626,Tucson,4626,1/27/2023,Suggestion,Resolved,7/26/2023
4627,Address_4627,Indianapolis,4627,7/29/2023,Praise,Resolved,1/25/2023
4628,Address_4628,Colorado Springs,4628,5/22/2023,Praise,Pending,8/27/2023
4629,Address_4629,Washington,4629,1/4/2023,Praise,Pending,4/5/2023
4630,Address_4630,San Jose,4630,5/13/2023,Praise,Pending,4/25/2023
4631,Address_4631,Los Angeles,4631,7/23/2023,Praise,Resolved,6/12/2023
4632,Address_4632,Columbus,4632,8/19/2023,Praise,Pending,12/12/2023
4633,Address_4633,Kansas City,4633,5/12/2023,Praise,Resolved,11/4/2023
4634,Address_4634,Louisville,4634,5/23/2023,Praise,Resolved,1/4/2023
4635,Address_4635,San Antonio,4635,10/24/2023,Suggestion,Pending,8/6/2023
4636,Address_4636,Seattle,4636,2/25/2023,Suggestion,Pending,5/19/2023
4637,Address_4637,Mesa,4637,4/6/2023,Praise,Resolved,2/8/2023
4638,Address_4638,Mesa,4638,2/21/2023,Suggestion,Pending,1/20/2023
4639,Address_4639,Houston,4639,9/24/2023,Suggestion,Pending,4/28/2023
4640,Address_4640,Baltimore,4640,5/27/2023,Complaint,Resolved,11/10/2023
4641,Address_4641,Las Vegas,4641,12/24/2023,Complaint,Pending,11/11/2023
4642,Address_4642,Oklahoma City,4642,9/25/2023,Praise,Pending,8/31/2023
4643,Address_4643,Milwaukee,4643,2/19/2023,Suggestion,Resolved,7/14/2023
4644,Address_4644,Las Vegas,4644,3/18/2023,Suggestion,Resolved,8/24/2023
4645,Address_4645,San Antonio,4645,11/12/2023,Praise,Pending,11/3/2023
4646,Address_4646,Detroit,4646,9/24/2023,Praise,Pending,8/16/2023
4647,Address_4647,San Jose,4647,7/4/2023,Praise,Pending,9/4/2023
4648,Address_4648,San Diego,4648,8/6/2023,Complaint,Resolved,3/26/2023
4649,Address_4649,Phoenix,4649,8/29/2023,Complaint,Resolved,5/28/2023
4650,Address_4650,San Jose,4650,3/10/2023,Suggestion,Resolved,11/10/2023
4651,Address_4651,Memphis,4651,2/22/2023,Complaint,Resolved,3/23/2023
4652,Address_4652,Oklahoma City,4652,4/18/2023,Suggestion,Pending,3/1/2023
4653,Address_4653,Columbus,4653,2/16/2023,Praise,Resolved,12/10/2023
4654,Address_4654,Albuquerque,4654,10/18/2023,Praise,Resolved,6/10/2023
4655,Address_4655,Portland,4655,6/28/2023,Suggestion,Resolved,9/19/2023
4656,Address_4656,Boston,4656,8/17/2023,Suggestion,Resolved,12/22/2023
4657,Address_4657,Houston,4657,5/23/2023,Suggestion,Resolved,6/25/2023
4658,Address_4658,Nashville,4658,10/7/2023,Complaint,Pending,11/26/2023
4659,Address_4659,Seattle,4659,5/18/2023,Suggestion,Pending,4/1/2023
4660,Address_4660,Colorado Springs,4660,8/22/2023,Praise,Pending,3/20/2023
4661,Address_4661,Charlotte,4661,6/23/2023,Complaint,Pending,2/4/2023
4662,Address_4662,Kansas City,4662,7/22/2023,Complaint,Resolved,2/1/2023
4663,Address_4663,Las Vegas,4663,6/19/2023,Complaint,Pending,8/9/2023
4664,Address_4664,San Diego,4664,12/28/2023,Suggestion,Resolved,8/18/2023
4665,Address_4665,Louisville,4665,1/18/2023,Complaint,Resolved,9/9/2023
4666,Address_4666,Nashville,4666,9/29/2023,Praise,Pending,9/16/2023
4667,Address_4667,Indianapolis,4667,8/9/2023,Suggestion,Pending,9/29/2023
4668,Address_4668,Indianapolis,4668,9/10/2023,Complaint,Resolved,2/5/2023
4669,Address_4669,Sacramento,4669,10/8/2023,Complaint,Pending,8/19/2023
4670,Address_4670,San Francisco,4670,7/17/2023,Complaint,Resolved,5/1/2023
4671,Address_4671,Dallas,4671,2/3/2023,Complaint,Resolved,6/8/2023
4672,Address_4672,Sacramento,4672,12/6/2023,Praise,Resolved,5/4/2023
4673,Address_4673,Memphis,4673,11/8/2023,Suggestion,Resolved,6/11/2023
4674,Address_4674,Colorado Springs,4674,3/3/2023,Suggestion,Pending,12/13/2023
4675,Address_4675,Seattle,4675,5/13/2023,Complaint,Pending,9/18/2023
4676,Address_4676,Fort Worth,4676,5/4/2023,Suggestion,Pending,8/15/2023
4677,Address_4677,Denver,4677,11/18/2023,Complaint,Resolved,11/27/2023
4678,Address_4678,Washington,4678,6/6/2023,Complaint,Resolved,10/2/2023
